CL_ID,Month,Day,State,Occupation,ToAddress,WordResume,Company,CompanyDescription,EmailSubject,City,url,RA
sec,3,14,AZ,,,,Bolt|Security|Guard|Services|DPS|Bolt|Security|Guard|Services|Bolt|Security|Guard|Services|,,,phoenix,https://phoenix.craigslist.org/evl/sec/6043894652.html,Samuel Rich
sec,3,2,AZ,,,,Phoenix|,,,phoenix,https://phoenix.craigslist.org/cph/sec/6026491537.html,Samuel Rich
sec,2,27,AZ,,,,Central|Phoenix|Tempe|Daily|Interviews|,,,phoenix,https://phoenix.craigslist.org/wvl/sec/6021672167.html,Samuel Rich
sec,3,2,AZ,,,,Arizona|Veteran|Security|,,,phoenix,https://phoenix.craigslist.org/evl/sec/6026997853.html,Samuel Rich
sec,2,14,NY,,,,,,,newyork,https://newyork.craigslist.org/que/sec/6003112539.html,Samuel Rich
sec,2,14,NY,,,,UPS|Facilities|Green|Card|Cross|Island|Plaza|,,,newyork,https://newyork.craigslist.org/que/sec/6003359621.html,Samuel Rich
6026288728,3,2,MT,,,,Securitas|,,,billings,https://billings.craigslist.org/sec/6026288728.html,Samuel Rich
sec,2,16,NY,,,,,,,newyork,https://newyork.craigslist.org/que/sec/6006249051.html,Samuel Rich
sec,2,27,AZ,,,,,,,phoenix,https://phoenix.craigslist.org/evl/sec/6021711906.html,Samuel Rich
sec,2,15,NY,,,,,,,newyork,https://newyork.craigslist.org/que/sec/6004581711.html,Samuel Rich
sec,2,15,NY,,,,,,,newyork,https://newyork.craigslist.org/que/sec/6004802288.html,Samuel Rich
sec,2,15,NY,,,,New|York|NY|,,,newyork,https://newyork.craigslist.org/que/sec/6005251348.html,Samuel Rich
sec,2,16,NY,,,,Queens|&|Brooklyn|,,,newyork,https://newyork.craigslist.org/que/sec/6006448895.html,Samuel Rich
sec,2,17,NY,,,,Long|Island|Westchester|Long|Island|,,,newyork,https://newyork.craigslist.org/que/sec/6007415151.html,Samuel Rich
sec,2,19,NY,,,,OSHA|,,,newyork,https://newyork.craigslist.org/que/sec/6010107174.html,Samuel Rich
sec,2,12,NY,,,,,,,newyork,https://newyork.craigslist.org/brx/sec/6000252116.html,Samuel Rich
sec,2,13,NY,,,,Security|Consultants|Training|School|,,,newyork,https://newyork.craigslist.org/brx/sec/6002320731.html,Samuel Rich
sec,2,13,NY,,,,New|York|State|,,,newyork,https://newyork.craigslist.org/brx/sec/6002420134.html,Samuel Rich
sec,2,14,NY,,,,CCTV|CCTV|Microsoft|Office|Suite|CFI|CFE|CPP|,,,newyork,https://newyork.craigslist.org/brx/sec/6003318043.html,Samuel Rich
sec,2,15,NY,,,,,,,newyork,https://newyork.craigslist.org/brx/sec/6004813525.html,Samuel Rich
sec,2,14,NY,,,,,,,newyork,https://newyork.craigslist.org/brx/sec/6003505373.html,Samuel Rich
sec,2,15,NY,,,,Manhattan|Queens|Brooklyn|Bronx|Staten|Island|New|York|NY|,,,newyork,https://newyork.craigslist.org/brx/sec/6005252869.html,Samuel Rich
sec,2,15,NY,,,,Manhattan|Queens|Brooklyn|Bronx|Staten|Island|New|York|NY|,,,newyork,https://newyork.craigslist.org/brx/sec/6005254802.html,Samuel Rich
sec,2,20,NY,,,,,,,newyork,https://newyork.craigslist.org/brx/sec/6012028079.html,Samuel Rich
sec,2,21,NY,,,,,,,newyork,https://newyork.craigslist.org/brx/sec/6013219182.html,Samuel Rich
sec,2,22,NY,,,,Manhattan|Queens|Brooklyn|Bronx|Staten|Island|New|York|NY|,,,newyork,https://newyork.craigslist.org/brx/sec/6015073961.html,Samuel Rich
sec,2,22,NY,,,,,,,newyork,https://newyork.craigslist.org/brx/sec/6014919106.html,Samuel Rich
sec,2,22,NY,,,,Manhattan|Queens|Brooklyn|Bronx|Staten|Island|New|York|NY|,,,newyork,https://newyork.craigslist.org/brx/sec/6015073100.html,Samuel Rich
sec,2,23,NY,,,,New|York|,,,newyork,https://newyork.craigslist.org/brx/sec/6016392715.html,Samuel Rich
sec,2,23,NY,,,,Madison|Security|Group|Inc|,,,newyork,https://newyork.craigslist.org/brx/sec/6016149556.html,Samuel Rich
sec,2,24,NY,,,,,,,newyork,https://newyork.craigslist.org/brx/sec/6017602714.html,Samuel Rich
sec,2,26,NY,,,,Yonkers|White|Plains|,,,newyork,https://newyork.craigslist.org/brx/sec/6020459000.html,Samuel Rich
sec,2,26,NY,,,,,,,newyork,https://newyork.craigslist.org/brx/sec/6020537778.html,Samuel Rich
sec,2,27,NY,,,,MSA|MSA|MSA|MSA|Security|MSA|New|York|State|Armed|Guard|License|EEOC|EEOC|GINA|Supplement|MSA|,,,newyork,https://newyork.craigslist.org/brx/sec/6022195487.html,Samuel Rich
sec,2,28,NY,,,,Securit
